20181130,20181107,74255Y706,2050,26.450000
20181130,20181109,74255Y706,50,26.710000
20181130,20181108,74255Y706,50,26.450000
20181130,20181113,74255Y706,53,26.260000
20181130,20181105,74255Y706,99,26.530000
20181215,20181127,74255Y706,79,25.740000
20181215,20181123,74255Y706,79,25.960000
20181215,20181128,74255Y706,79,25.740000
20181215,20181126,74255Y706,79,25.740000
20181231,20181212,74255Y706,98,25.320000
20181231,20181214,74255Y706,45,25.400000
20181231,20181213,74255Y706,58,25.560000
20181231,20181204,74255Y706,52,26.700000
20181231,20181203,74255Y706,184,26.320000
20190115,20181226,74255Y706,288,23.590000
20190115,20181228,74255Y706,237,23.950000
20190115,20181227,74255Y706,337,23.830000
20190115,20181221,74255Y706,122,24.100000
20190115,20181231,74255Y706,48,24.160000
20190115,20181224,74255Y706,288,23.850000
20190115,20181217,74255Y706,45,24.790000
20190131,20190108,74255Y706,125,24.710000
20190131,20190114,74255Y706,228,25.310000
20190131,20190109,74255Y706,313,24.870000
20190131,20190103,74255Y706,59,24.290000
20190131,20190107,74255Y706,83,24.510000
20190131,20190102,74255Y706,10,24.250000
20190215,20190123,74255Y706,141,25.440000
20190215,20190131,74255Y706,60,26.180000
20190215,20190116,74255Y706,99,25.260000
20190215,20190128,74255Y706,41,25.750000
20190215,20190125,74255Y706,41,25.460000
20190215,20190130,74255Y706,32519,25.650000
20190215,20190115,74255Y706,383,25.210000
20190215,20190124,74255Y706,42,25.560000
20190228,20190206,74255Y706,54,26.430000
20190228,20190204,74255Y706,211,25.950000
20190228,20190207,74255Y706,154,26.460000
20190315,20190215,74255Y706,9,26.320000
20190315,20190219,74255Y706,9,26.580000
20190331,20190312,74255Y706,449,26.360000
20190331,20190313,74255Y706,541,26.520000
20190331,20190311,74255Y706,449,26.350000
20190331,20190314,74255Y706,806,26.900000
20190415,20190322,74255Y706,159,27.100000
20190415,20190320,74255Y706,129,27.000000
20190415,20190327,74255Y706,28,26.680000
20190415,20190321,74255Y706,129,27.130000
20190415,20190326,74255Y706,28,26.560000
20190415,20190325,74255Y706,159,26.510000
20190430,20190402,74255Y706,66,26.980000
20190430,20190404,74255Y706,112,27.170000
20190430,20190403,74255Y706,66,26.970000
20190430,20190411,74255Y706,667,27.270000
20190430,20190410,74255Y706,741,27.210000
20190430,20190409,74255Y706,143,27.350000
20190430,20190401,74255Y706,67,26.730000
20190430,20190412,74255Y706,687,27.280000
20190430,20190405,74255Y706,3,27.220000
20190515,20190430,74255Y706,1909,27.930000
20190515,20190423,74255Y706,670,27.700000
20190515,20190429,74255Y706,2222,27.810000
20190515,20190422,74255Y706,670,27.700000
20190515,20190426,74255Y706,1601,27.650000
20190515,20190424,74255Y706,1296,27.870000
20190515,20190417,74255Y706,19,27.770000
20190515,20190425,74255Y706,960,27.820000
20190515,20190416,74255Y706,19,27.480000
20190515,20190418,74255Y706,332,27.730000
20190515,20190415,74255Y706,617,27.480000
20190531,20190514,74255Y706,2426,26.540000
20190531,20190503,74255Y706,500,27.670000
20190531,20190501,74255Y706,1074,28.000000
20190531,20190506,74255Y706,520,27.890000
20190531,20190510,74255Y706,2570,27.110000
20190531,20190507,74255Y706,817,27.660000
20190531,20190508,74255Y706,1725,27.220000
20190531,20190509,74255Y706,2391,27.330000
20190531,20190513,74255Y706,2469,27.240000
20190615,20190517,74255Y706,1636,26.900000
20190615,20190524,74255Y706,997,26.450000
20190615,20190529,74255Y706,6126,26.510000
20190615,20190523,74255Y706,890,26.710000
20190615,20190521,74255Y706,1482,26.670000
20190615,20190522,74255Y706,1546,27.110000
20190615,20190531,74255Y706,5647,26.450000
20190615,20190520,74255Y706,1532,26.890000
20190615,20190516,74255Y706,2786,26.820000
20190615,20190528,74255Y706,5829,26.570000
20190615,20190515,74255Y706,2374,26.670000
20190615,20190530,74255Y706,6147,26.330000
20190630,20190603,74255Y706,2224,26.200000
20190630,20190613,74255Y706,559,27.260000
20190630,20190612,74255Y706,8220,27.600000
20190630,20190605,74255Y706,1781,26.720000
20190630,20190607,74255Y706,3493,26.950000
20190630,20190614,74255Y706,251,27.340000
20190630,20190606,74255Y706,2307,26.860000
20190630,20190611,74255Y706,4082,27.520000
20190630,20190610,74255Y706,6040,27.430000
20190630,20190604,74255Y706,2297,26.370000
20190715,20190627,74255Y706,1635,27.520000
20190715,20190620,74255Y706,6231,27.610000
20190715,20190628,74255Y706,1714,27.550000
20190715,20190618,74255Y706,4551,27.080000
20190715,20190626,74255Y706,1457,27.510000
20190715,20190625,74255Y706,1131,27.800000
20190715,20190621,74255Y706,5042,28.020000
20190715,20190624,74255Y706,1668,27.800000
20190715,20190619,74255Y706,5353,27.500000
20190731,20190710,74255Y706,1854,27.540000
20190731,20190712,74255Y706,3305,27.770000
20190731,20190711,74255Y706,2038,27.620000
20190731,20190701,74255Y706,2661,28.010000
20190731,20190709,74255Y706,1836,27.550000
20190731,20190705,74255Y706,2493,27.820000
20190731,20190702,74255Y706,2971,27.650000
20190731,20190708,74255Y706,2248,27.830000
20190731,20190703,74255Y706,2461,27.620000
20190815,20190725,74255Y706,1412,27.910000
20190815,20190719,74255Y706,3311,27.710000
20190815,20190715,74255Y706,3242,27.720000
20190815,20190731,74255Y706,1119,27.680000
20190815,20190723,74255Y706,619,27.680000
20190815,20190730,74255Y706,1481,27.990000
20190815,20190724,74255Y706,971,27.750000
20190815,20190716,74255Y706,3102,27.850000
20190815,20190729,74255Y706,877,27.970000
20190815,20190726,74255Y706,1412,27.810000
20190815,20190718,74255Y706,2129,27.650000
20190815,20190717,74255Y706,2922,27.840000
20190831,20190808,74255Y706,4660,26.590000
20190831,20190813,74255Y706,7084,26.590000
20190831,20190807,74255Y706,3259,26.460000
20190831,20190812,74255Y706,4342,26.860000
